stop_id,thrs,service_id,stop_lat,stop_lon,has_park,type,stop_name,x,y,stop_key,nodeid
6896,7.73111111111,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_074352,51879
6897,7.78222222222,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_074656,51929
W Peachtree St @ 12th St,7.82611111111,A,33.78425259,-84.38782298,False,grta,W Peachtree St @ 12th St,2229388.721,1376628.693,W Peachtree St @ 12th St_074934,51931
6900,7.85722222222,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_075126,51950
6899,7.88333333333,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_075300,285785
6898,7.94861111111,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_075655,51858
6901,8.10777777778,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_080628,51877
6903,8.18333333333,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_081100,224853
6990,6.6,A,33.7232689,-84.7735226,True,grta,West Douglas P&R,2112068.658,1354909.146,6990_063600,26064
6956,6.85,A,33.7432997,-84.7262299,True,grta,Douglas Multi Modal Center P&R,2126487.729,1362116.537,6956_065100,500119
Spring St (NB) @ Brotherton St,7.52416666667,A,33.74875018,-84.39797184,False,grta,Spring St (NB) @ Brotherton St,2226276.169,1363717.244,Spring St (NB) @ Brotherton St_073127,50553
Ted Turner Dr (NB) @ Mitchell St,7.53333333333,A,33.75220879,-84.39578455,False,grta,Ted Turner Dr (NB) @ Mitchell St,2226943.811,1364974.237,Ted Turner Dr (NB) @ Mitchell St_073200,50824
Mitchell St (EB) @ Peachtree St,7.56194444444,A,33.75106626,-84.39323048,False,grta,Mitchell St (EB) @ Peachtree St,2227719.199,1364556.792,Mitchell St (EB) @ Peachtree St_073343,50834
Central Ave (NB) @ MLK Jr Dr,7.60888888889,A,33.75104813,-84.38966002,False,grta,Central Ave (NB) @ MLK Jr Dr,2228804.43,1364547.829,Central Ave (NB) @ MLK Jr Dr_073632,276948
7000,7.6275,A,33.7524258,-84.3883789,False,grta,Central Ave @ Wall St,2229194.905,1365048.28,7000_073739,13230
7001,7.66666666667,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_074000,50997
6901,8.34111111111,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_082028,51877
6990,6.8,A,33.7232689,-84.7735226,True,grta,West Douglas P&R,2112068.658,1354909.146,6990_064800,26064
6956,7.05,A,33.7432997,-84.7262299,True,grta,Douglas Multi Modal Center P&R,2126487.729,1362116.537,6956_070300,500119
Spring St (NB) @ Brotherton St,7.74083333333,A,33.74875018,-84.39797184,False,grta,Spring St (NB) @ Brotherton St,2226276.169,1363717.244,Spring St (NB) @ Brotherton St_074427,50553
Ted Turner Dr (NB) @ Mitchell St,7.75,A,33.75220879,-84.39578455,False,grta,Ted Turner Dr (NB) @ Mitchell St,2226943.811,1364974.237,Ted Turner Dr (NB) @ Mitchell St_074500,50824
Mitchell St (EB) @ Peachtree St,7.77861111111,A,33.75106626,-84.39323048,False,grta,Mitchell St (EB) @ Peachtree St,2227719.199,1364556.792,Mitchell St (EB) @ Peachtree St_074643,50834
Central Ave (NB) @ MLK Jr Dr,7.82555555556,A,33.75104813,-84.38966002,False,grta,Central Ave (NB) @ MLK Jr Dr,2228804.43,1364547.829,Central Ave (NB) @ MLK Jr Dr_074932,276948
7000,7.84416666667,A,33.7524258,-84.3883789,False,grta,Central Ave @ Wall St,2229194.905,1365048.28,7000_075039,13230
7001,7.88333333333,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_075300,50997
7002,7.90388888889,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_075414,50998
7003,7.93555555556,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_075608,51004
6886,7.98222222222,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_075856,500174
6909,8.02333333333,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_080124,51058
6904,8.06666666667,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_080400,51097
6894,8.13555555556,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_080808,51862
6896,8.18111111111,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_081052,51879
6897,8.23222222222,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_081356,51929
W Peachtree St @ 12th St,8.27611111111,A,33.78425259,-84.38782298,False,grta,W Peachtree St @ 12th St,2229388.721,1376628.693,W Peachtree St @ 12th St_081634,51931
6900,8.30722222222,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_081826,51950
6899,8.33333333333,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_082000,285785
6898,8.39861111111,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_082355,51858
6901,8.55777777778,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_083328,51877
6903,8.63333333333,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_083800,224853
6990,7.0,A,33.7232689,-84.7735226,True,grta,West Douglas P&R,2112068.658,1354909.146,6990_070000,26064
6956,7.28333333333,A,33.7432997,-84.7262299,True,grta,Douglas Multi Modal Center P&R,2126487.729,1362116.537,6956_071700,500119
Spring St (NB) @ Brotherton St,7.97416666667,A,33.74875018,-84.39797184,False,grta,Spring St (NB) @ Brotherton St,2226276.169,1363717.244,Spring St (NB) @ Brotherton St_075827,50553
Ted Turner Dr (NB) @ Mitchell St,7.98333333333,A,33.75220879,-84.39578455,False,grta,Ted Turner Dr (NB) @ Mitchell St,2226943.811,1364974.237,Ted Turner Dr (NB) @ Mitchell St_075900,50824
Mitchell St (EB) @ Peachtree St,8.01194444444,A,33.75106626,-84.39323048,False,grta,Mitchell St (EB) @ Peachtree St,2227719.199,1364556.792,Mitchell St (EB) @ Peachtree St_080043,50834
Central Ave (NB) @ MLK Jr Dr,8.05888888889,A,33.75104813,-84.38966002,False,grta,Central Ave (NB) @ MLK Jr Dr,2228804.43,1364547.829,Central Ave (NB) @ MLK Jr Dr_080332,276948
7000,8.0775,A,33.7524258,-84.3883789,False,grta,Central Ave @ Wall St,2229194.905,1365048.28,7000_080439,13230
7001,8.11666666667,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_080700,50997
6894,8.36888888889,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_082208,51862
6896,8.41444444444,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_082452,51879
6897,8.46555555556,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_082756,51929
W Peachtree St @ 12th St,8.50944444444,A,33.78425259,-84.38782298,False,grta,W Peachtree St @ 12th St,2229388.721,1376628.693,W Peachtree St @ 12th St_083034,51931
6900,8.54055555556,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_083226,51950
6899,8.56666666667,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_083400,285785
6898,8.63194444444,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_083755,51858
6901,8.79111111111,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_084728,51877
6903,8.86666666667,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_085200,224853
6990,7.25,A,33.7232689,-84.7735226,True,grta,West Douglas P&R,2112068.658,1354909.146,6990_071500,26064
6956,7.53333333333,A,33.7432997,-84.7262299,True,grta,Douglas Multi Modal Center P&R,2126487.729,1362116.537,6956_073200,500119
Spring St (NB) @ Brotherton St,8.22416666667,A,33.74875018,-84.39797184,False,grta,Spring St (NB) @ Brotherton St,2226276.169,1363717.244,Spring St (NB) @ Brotherton St_081327,50553
Ted Turner Dr (NB) @ Mitchell St,8.23333333333,A,33.75220879,-84.39578455,False,grta,Ted Turner Dr (NB) @ Mitchell St,2226943.811,1364974.237,Ted Turner Dr (NB) @ Mitchell St_081400,50824
Mitchell St (EB) @ Peachtree St,8.26194444444,A,33.75106626,-84.39323048,False,grta,Mitchell St (EB) @ Peachtree St,2227719.199,1364556.792,Mitchell St (EB) @ Peachtree St_081543,50834
Central Ave (NB) @ MLK Jr Dr,8.30888888889,A,33.75104813,-84.38966002,False,grta,Central Ave (NB) @ MLK Jr Dr,2228804.43,1364547.829,Central Ave (NB) @ MLK Jr Dr_081832,276948
7000,8.3275,A,33.7524258,-84.3883789,False,grta,Central Ave @ Wall St,2229194.905,1365048.28,7000_081939,13230
7001,8.36666666667,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_082200,50997
7002,8.38722222222,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_082314,50998
7003,8.41888888889,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_082508,51004
6886,8.46555555556,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_082756,500174
6909,8.50666666667,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_083024,51058
6904,8.55,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_083300,51097
6894,8.61888888889,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_083708,51862
6896,8.66444444444,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_083952,51879
6897,8.71555555556,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_084256,51929
W Peachtree St @ 12th St,8.75944444444,A,33.78425259,-84.38782298,False,grta,W Peachtree St @ 12th St,2229388.721,1376628.693,W Peachtree St @ 12th St_084534,51931
6900,8.79055555556,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_084726,51950
6899,8.81666666667,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_084900,285785
6898,8.88194444444,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_085255,51858
6901,9.04111111111,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_090228,51877
6903,9.11666666667,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_090700,224853
6990,7.58333333333,A,33.7232689,-84.7735226,True,grta,West Douglas P&R,2112068.658,1354909.146,6990_073500,26064
6956,7.86666666667,A,33.7432997,-84.7262299,True,grta,Douglas Multi Modal Center P&R,2126487.729,1362116.537,6956_075200,500119
Spring St (NB) @ Brotherton St,8.50805555556,A,33.74875018,-84.39797184,False,grta,Spring St (NB) @ Brotherton St,2226276.169,1363717.244,Spring St (NB) @ Brotherton St_083029,50553
Ted Turner Dr (NB) @ Mitchell St,8.51666666667,A,33.75220879,-84.39578455,False,grta,Ted Turner Dr (NB) @ Mitchell St,2226943.811,1364974.237,Ted Turner Dr (NB) @ Mitchell St_083100,50824
Mitchell St (EB) @ Peachtree St,8.54527777778,A,33.75106626,-84.39323048,False,grta,Mitchell St (EB) @ Peachtree St,2227719.199,1364556.792,Mitchell St (EB) @ Peachtree St_083243,50834
Central Ave (NB) @ MLK Jr Dr,8.59222222222,A,33.75104813,-84.38966002,False,grta,Central Ave (NB) @ MLK Jr Dr,2228804.43,1364547.829,Central Ave (NB) @ MLK Jr Dr_083532,276948
7000,8.61083333333,A,33.7524258,-84.3883789,False,grta,Central Ave @ Wall St,2229194.905,1365048.28,7000_083639,13230
7001,8.65,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_083900,50997
7002,8.67055555556,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_084014,50998
7003,8.70222222222,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_084208,51004
6886,8.74888888889,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_084456,500174
6909,8.79,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_084724,51058
6904,8.83333333333,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_085000,51097
6894,8.90222222222,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_085408,51862
6896,8.94777777778,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_085652,51879
6897,8.99888888889,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_085956,51929
W Peachtree St @ 12th St,9.04277777778,A,33.78425259,-84.38782298,False,grta,W Peachtree St @ 12th St,2229388.721,1376628.693,W Peachtree St @ 12th St_090234,51931
6900,9.07388888889,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_090426,51950
6899,9.1,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_090600,285785
6898,9.15055555556,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_090902,51858
6901,9.27472222222,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_091629,51877
6903,9.33333333333,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_092000,224853
6990,8.0,A,33.7232689,-84.7735226,True,grta,West Douglas P&R,2112068.658,1354909.146,6990_080000,26064
6956,8.28333333333,A,33.7432997,-84.7262299,True,grta,Douglas Multi Modal Center P&R,2126487.729,1362116.537,6956_081700,500119
Spring St (NB) @ Brotherton St,8.92472222222,A,33.74875018,-84.39797184,False,grta,Spring St (NB) @ Brotherton St,2226276.169,1363717.244,Spring St (NB) @ Brotherton St_085529,50553
Ted Turner Dr (NB) @ Mitchell St,8.93333333333,A,33.75220879,-84.39578455,False,grta,Ted Turner Dr (NB) @ Mitchell St,2226943.811,1364974.237,Ted Turner Dr (NB) @ Mitchell St_085600,50824
Mitchell St (EB) @ Peachtree St,8.96194444444,A,33.75106626,-84.39323048,False,grta,Mitchell St (EB) @ Peachtree St,2227719.199,1364556.792,Mitchell St (EB) @ Peachtree St_085743,50834
Central Ave (NB) @ MLK Jr Dr,9.00888888889,A,33.75104813,-84.38966002,False,grta,Central Ave (NB) @ MLK Jr Dr,2228804.43,1364547.829,Central Ave (NB) @ MLK Jr Dr_090032,276948
7000,9.0275,A,33.7524258,-84.3883789,False,grta,Central Ave @ Wall St,2229194.905,1365048.28,7000_090139,13230
7001,9.06666666667,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_090400,50997
7002,9.08166666667,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_090454,50998
7003,9.10472222222,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_090617,51004
6886,9.13861111111,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_090819,500174
6909,9.16833333333,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_091006,51058
6904,9.2,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_091200,51097
6894,9.25583333333,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_091521,51862
6896,9.29305555556,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_091735,51879
6897,9.33444444444,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_092004,51929
W Peachtree St @ 12th St,9.37,A,33.78425259,-84.38782298,False,grta,W Peachtree St @ 12th St,2229388.721,1376628.693,W Peachtree St @ 12th St_092212,51931
6900,9.39527777778,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_092343,51950
6899,9.41666666667,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_092500,285785
6898,9.46722222222,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_092802,51858
6901,9.59138888889,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_093529,51877
6903,9.65,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_093900,224853
Spring St (NB) @ Brotherton St,6.07694444444,A,33.74875018,-84.39797184,False,grta,Spring St (NB) @ Brotherton St,2226276.169,1363717.244,Spring St (NB) @ Brotherton St_060437,50553
Ted Turner Dr (NB) @ Mitchell St,6.08333333333,A,33.75220879,-84.39578455,False,grta,Ted Turner Dr (NB) @ Mitchell St,2226943.811,1364974.237,Ted Turner Dr (NB) @ Mitchell St_060500,50824
8000,6.09611111111,A,33.751718,-84.394543,False,grta,Mitchell St (EB) @ Forsyth St,2227320.782,1364794.818,8000_060546,50828
Mitchell St (EB) @ Peachtree St,6.10833333333,A,33.75106626,-84.39323048,False,grta,Mitchell St (EB) @ Peachtree St,2227719.199,1364556.792,Mitchell St (EB) @ Peachtree St_060630,50834
Central Ave (NB) @ MLK Jr Dr,6.14888888889,A,33.75104813,-84.38966002,False,grta,Central Ave (NB) @ MLK Jr Dr,2228804.43,1364547.829,Central Ave (NB) @ MLK Jr Dr_060856,276948
7000,6.16555555556,A,33.7524258,-84.3883789,False,grta,Central Ave @ Wall St,2229194.905,1365048.28,7000_060956,13230
7001,6.19972222222,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_061159,50997
7002,6.21527777778,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_061255,50998
7003,6.23805555556,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_061417,51004
6886,6.27194444444,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_061619,500174
6909,6.30166666667,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_061806,51058
6904,6.33333333333,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_062000,51097
6894,6.38916666667,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_062321,51862
6896,6.42638888889,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_062535,51879
6897,6.46777777778,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_062804,51929
W Peachtree St @ 12th St,6.50638888889,A,33.78425259,-84.38782298,False,grta,W Peachtree St @ 12th St,2229388.721,1376628.693,W Peachtree St @ 12th St_063023,51931
6900,6.52861111111,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_063143,51950
6899,6.55,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_063300,285785
6898,6.60055555556,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_063602,51858
6901,6.72472222222,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_064329,51877
6903,6.78333333333,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_064700,224853
STOP_b7df8404-b783-4731-a3de-33b77167f80e,6.12,A,33.7973464,-84.6436715,False,grta,Thornton Rd @ Bankhead Hwy,2151675.023,1381656.554,STOP_b7df8404-b783-4731-a3de-33b77167f80e_060712,33027
STOP_e3133ab4-8cb7-4555-93b3-3faba9b51fe7,6.1525,A,33.7893753,-84.6237159,False,grta,Thornton Rd @ Maxham Rd,2157724.475,1378728.592,STOP_e3133ab4-8cb7-4555-93b3-3faba9b51fe7_060909,305216
STOP_d5b4d0b9-f615-40ee-8dc1-f9edacf74962,6.17833333333,A,33.7819385,-84.6088672,False,grta,Thornton Rd @ Skyview Dr,2162224.168,1376002.853,STOP_d5b4d0b9-f615-40ee-8dc1-f9edacf74962_061042,33187
STOP_16153206-724d-4aac-a936-7ade27ff5271,6.18333333333,A,33.7794773,-84.6072257,False,grta,Thornton Rd @ N Blairs Bridge Rd S,2162719.1,1375105.153,STOP_16153206-724d-4aac-a936-7ade27ff5271_061100,33163
Spring St (NB) @ Brotherton St,6.60777777778,A,33.74875018,-84.39797184,False,grta,Spring St (NB) @ Brotherton St,2226276.169,1363717.244,Spring St (NB) @ Brotherton St_063628,50553
Ted Turner Dr (NB) @ Mitchell St,6.61666666667,A,33.75220879,-84.39578455,False,grta,Ted Turner Dr (NB) @ Mitchell St,2226943.811,1364974.237,Ted Turner Dr (NB) @ Mitchell St_063700,50824
8000,6.62944444444,A,33.751718,-84.394543,False,grta,Mitchell St (EB) @ Forsyth St,2227320.782,1364794.818,8000_063746,50828
Mitchell St (EB) @ Peachtree St,6.64166666667,A,33.75106626,-84.39323048,False,grta,Mitchell St (EB) @ Peachtree St,2227719.199,1364556.792,Mitchell St (EB) @ Peachtree St_063830,50834
Central Ave (NB) @ MLK Jr Dr,6.68222222222,A,33.75104813,-84.38966002,False,grta,Central Ave (NB) @ MLK Jr Dr,2228804.43,1364547.829,Central Ave (NB) @ MLK Jr Dr_064056,276948
7000,6.69888888889,A,33.7524258,-84.3883789,False,grta,Central Ave @ Wall St,2229194.905,1365048.28,7000_064156,13230
7001,6.73305555556,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_064359,50997
7002,6.74861111111,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_064455,50998
7003,6.77138888889,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_064617,51004
6886,6.80527777778,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_064819,500174
6909,6.835,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_065006,51058
6904,6.86666666667,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_065200,51097
6894,6.9225,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_065521,51862
6896,6.95972222222,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_065735,51879
6897,7.00111111111,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_070004,51929
W Peachtree St @ 12th St,7.03972222222,A,33.78425259,-84.38782298,False,grta,W Peachtree St @ 12th St,2229388.721,1376628.693,W Peachtree St @ 12th St_070223,51931
6900,7.06194444444,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_070343,51950
6899,7.08333333333,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_070500,285785
6898,7.14861111111,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_070855,51858
6901,7.30777777778,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_071828,51877
6903,7.38333333333,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_072300,224853
STOP_02b00696-312d-447b-959a-147470685d50,6.08333333333,A,33.8852642,-84.7392011,True,grta,Hiram P&R,2122831.977,1413795.857,STOP_02b00696-312d-447b-959a-147470685d50_060500,191234
STOP_0bc0e1fb-eab4-4376-b8ba-bd64fe7247d0,6.3,A,33.8675114,-84.7015643,True,grta,Powder Springs P&R,2134220.416,1407274.42,STOP_0bc0e1fb-eab4-4376-b8ba-bd64fe7247d0_061800,500124
STOP_b7df8404-b783-4731-a3de-33b77167f80e,6.47,A,33.7973464,-84.6436715,False,grta,Thornton Rd @ Bankhead Hwy,2151675.023,1381656.554,STOP_b7df8404-b783-4731-a3de-33b77167f80e_062812,33027
STOP_e3133ab4-8cb7-4555-93b3-3faba9b51fe7,6.5025,A,33.7893753,-84.6237159,False,grta,Thornton Rd @ Maxham Rd,2157724.475,1378728.592,STOP_e3133ab4-8cb7-4555-93b3-3faba9b51fe7_063009,305216
STOP_d5b4d0b9-f615-40ee-8dc1-f9edacf74962,6.52833333333,A,33.7819385,-84.6088672,False,grta,Thornton Rd @ Skyview Dr,2162224.168,1376002.853,STOP_d5b4d0b9-f615-40ee-8dc1-f9edacf74962_063142,33187
STOP_16153206-724d-4aac-a936-7ade27ff5271,6.53333333333,A,33.7794773,-84.6072257,False,grta,Thornton Rd @ N Blairs Bridge Rd S,2162719.1,1375105.153,STOP_16153206-724d-4aac-a936-7ade27ff5271_063200,33163
Spring St (NB) @ Brotherton St,6.95777777778,A,33.74875018,-84.39797184,False,grta,Spring St (NB) @ Brotherton St,2226276.169,1363717.244,Spring St (NB) @ Brotherton St_065728,50553
Ted Turner Dr (NB) @ Mitchell St,6.96666666667,A,33.75220879,-84.39578455,False,grta,Ted Turner Dr (NB) @ Mitchell St,2226943.811,1364974.237,Ted Turner Dr (NB) @ Mitchell St_065800,50824
8000,6.97944444444,A,33.751718,-84.394543,False,grta,Mitchell St (EB) @ Forsyth St,2227320.782,1364794.818,8000_065846,50828
Mitchell St (EB) @ Peachtree St,6.99166666667,A,33.75106626,-84.39323048,False,grta,Mitchell St (EB) @ Peachtree St,2227719.199,1364556.792,Mitchell St (EB) @ Peachtree St_065930,50834
